num,date,BitcoinValue,GoldValue,bitcoinPred,goldPred,mark
1155,2019/11/10,8809.41,1464.15,8811.2957,1464.630578,FALSE
1156,2019/11/11,9037.12,1458.7,9038.962659,1459.192915,TRUE
1157,2019/11/12,8717.81,1452.05,8719.55251,1452.571107,TRUE
1158,2019/11/13,8801.52,1462.9,8803.375167,1463.592123,TRUE
1159,2019/11/14,8762.42,1466.65,8764.16256,1467.356492,TRUE
1160,2019/11/15,8632.32,1466.9,8634.06251,1467.407186,TRUE
1161,2019/11/16,8457.69,1466.9,8459.43251,1467.380578,FALSE
1162,2019/11/17,8482.7,1466.9,8484.593799,1467.380578,FALSE
1163,2019/11/18,8503.93,1467.65,8505.816959,1468.212405,TRUE
1164,2019/11/19,8175.99,1468.45,8177.73251,1469.017751,TRUE
1165,2019/11/20,8120.8,1471.7,8122.542512,1472.401621,TRUE
1166,2019/11/21,8081.81,1467.05,8083.552561,1467.520082,TRUE
1167,2019/11/22,7617.07,1464.45,7618.81251,1464.85653,TRUE
1168,2019/11/23,7286.35,1464.45,7288.09251,1464.930578,FALSE
1169,2019/11/24,7324.03,1464.45,7325.921183,1464.930578,FALSE
1170,2019/11/25,6907.4,1458.4,6909.14251,1458.907929,TRUE
1171,2019/11/26,7130.25,1454.65,7132.092674,1455.091459,TRUE
1172,2019/11/27,7163.63,1454.35,7165.524406,1454.802017,TRUE
1173,2019/11/28,7523.83,1454.65,7525.672583,1455.16269,TRUE
1174,2019/11/29,7431,1460.15,7432.74251,1460.856554,TRUE
1175,2019/11/30,7757.47,1460.15,7759.312585,1460.630578,FALSE
1176,2019/12/1,7557.72,1460.15,7559.46251,1460.630578,FALSE
1177,2019/12/2,7402.69,1461.15,7404.43251,1461.738346,TRUE
1178,2019/12/3,7309.59,1477.3,7311.33251,1477.991953,TRUE
1179,2019/12/4,7296.77,1475.1,7298.521324,1475.498058,TRUE
1180,2019/12/5,7192.85,1475.95,7194.59251,1476.523026,TRUE
1181,2019/12/6,7395.97,1459.65,7397.812768,1460.245229,TRUE
1182,2019/12/7,7547.19,1459.65,7549.033762,1460.130578,FALSE
1183,2019/12/8,7504.83,1459.65,7506.572536,1460.130578,FALSE
1184,2019/12/9,7522.39,1461.7,7524.26269,1462.366658,TRUE
1185,2019/12/10,7337.42,1464.95,7339.16251,1465.651621,TRUE
1186,2019/12/11,7220.76,1466.8,7222.50251,1467.455851,TRUE
1187,2019/12/12,7202.31,1467.8,7204.055431,1468.388346,TRUE
1188,2019/12/13,7189.16,1466.6,7190.910774,1467.000458,TRUE
1189,2019/12/14,7251.87,1466.6,7253.737596,1467.080578,FALSE
1190,2019/12/15,7067.74,1466.6,7069.48251,1467.080578,FALSE
1191,2019/12/16,7111.14,1477.9,7113.025669,1478.59176,TRUE
1192,2019/12/17,6879.54,1475.8,6881.28251,1476.196538,TRUE
1193,2019/12/18,6612.12,1474.05,6613.86251,1474.443786,TRUE
1194,2019/12/19,7284.29,1476.7,7286.132583,1477.389481,TRUE
1195,2019/12/20,7150.86,1479,7152.60251,1479.67777,TRUE
1196,2019/12/21,7190.17,1479,7192.059699,1479.480578,FALSE
1197,2019/12/22,7143.2,1479,7144.942521,1479.480578,FALSE
1198,2019/12/23,7514.41,1482.1,7516.252583,1482.799347,TRUE
1199,2019/12/24,7322.08,1479.4,7323.82251,1479.809114,TRUE
1200,2019/12/25,7250.69,1479.4,7252.43251,1479.880578,FALSE
1201,2019/12/26,7192.72,1479.4,7194.462511,1479.880578,FALSE
1202,2019/12/27,7194.4,1511.5,7196.110994,1512.202491,TRUE
1203,2019/12/28,7243.93,1511.5,7245.80944,1511.980578,FALSE
1204,2019/12/29,7301.07,1511.5,7302.942234,1511.980578,FALSE
1205,2019/12/30,7385.36,1514.75,7387.214923,1515.451621,TRUE
1206,2019/12/31,7219.6,1497.075,7221.34251,1497.672486,TRUE
1207,2020/1/1,7168.31,1497.075,7170.052515,1497.555578,FALSE
1208,2020/1/2,7175.68,1527.1,7177.440425,1527.801077,TRUE
1209,2020/1/3,6944.33,1548.75,6946.07251,1549.445308,TRUE
1210,2020/1/4,7326.35,1548.75,7328.192583,1549.230578,FALSE
1211,2020/1/5,7347.89,1548.75,7349.77777,1549.230578,FALSE
1212,2020/1/6,7351.57,1573.1,7353.277883,1573.797162,TRUE
1213,2020/1/7,7759.24,1567.85,7761.082583,1568.337499,TRUE
1214,2020/1/8,8165.47,1571.95,8167.312583,1572.658047,TRUE
1215,2020/1/9,8042.65,1550.75,8044.39251,1551.351036,TRUE
1216,2020/1/10,7817.92,1553.6,7819.66251,1554.294492,TRUE
1217,2020/1/11,8184.66,1553.6,8186.502583,1554.080578,FALSE
1218,2020/1/12,8021.49,1553.6,8023.23251,1554.080578,FALSE
1219,2020/1/13,8173.97,1549.9,8175.81371,1550.339829,TRUE
1220,2020/1/14,8105.24,1545.1,8106.98251,1545.574592,TRUE
1221,2020/1/15,8842.42,1549,8844.262583,1549.70731,TRUE
1222,2020/1/16,8813.89,1554.55,8815.632911,1555.256386,TRUE
1223,2020/1/17,8722.03,1557.6,8723.77251,1558.298489,TRUE
1224,2020/1/18,8900.34,1557.6,8902.183031,1558.080578,FALSE
1225,2020/1/19,8910.85,1557.6,8912.658711,1558.080578,FALSE
1226,2020/1/20,8703.36,1560.15,8705.10251,1560.836545,TRUE
1227,2020/1/21,8626.47,1551.3,8628.21251,1551.855887,TRUE
1228,2020/1/22,8722.26,1556.9,8724.110907,1557.606214,TRUE
1229,2020/1/23,8658.94,1562.9,8660.682511,1563.604744,TRUE
1230,2020/1/24,8388.11,1564.3,8389.85251,1564.924524,TRUE
1231,2020/1/25,8428.17,1564.3,8430.058986,1564.780578,FALSE
1232,2020/1/26,8327.36,1564.3,8329.10251,1564.780578,FALSE
1233,2020/1/27,8588.42,1580.1,8590.262606,1580.791794,TRUE
1234,2020/1/28,8895.78,1574,8897.622587,1574.509096,TRUE
1235,2020/1/29,9385.69,1573.45,9387.532583,1573.882195,TRUE
1236,2020/1/30,9279.81,1578.25,9281.55251,1578.958331,TRUE
1237,2020/1/31,9502.37,1584.2,9504.212675,1584.904935,TRUE
1238,2020/2/1,9333.77,1584.2,9335.51251,1584.680578,FALSE
1239,2020/2/2,9378.09,1584.2,9379.974733,1584.680578,FALSE
1240,2020/2/3,9314.56,1574.75,9316.302511,1575.312436,TRUE
1241,2020/2/4,9162.14,1558.35,9163.88251,1558.945417,TRUE
1242,2020/2/5,9162.14,1553.3,9163.879015,1553.781882,TRUE
1243,2020/2/6,9614.9,1563.3,9616.742583,1563.993121,TRUE
1244,2020/2/7,9755.66,1572.65,9757.504294,1573.344204,TRUE
1245,2020/2/8,9807.54,1572.65,9809.417123,1573.130578,FALSE
1246,2020/2/9,9907.12,1572.65,9908.969883,1573.130578,FALSE
1247,2020/2/10,10162.41,1573.2,10164.25261,1573.740494,TRUE
1248,2020/2/11,9854.79,1570.5,9856.53251,1570.909114,TRUE
1249,2020/2/12,10275.38,1563.7,10277.22258,1564.224126,TRUE
1250,2020/2/13,10354.3,1575.05,10356.15737,1575.741725,TRUE
1251,2020/2/14,10242.43,1581.4,10244.17251,1582.103386,TRUE
1252,2020/2/15,10368.53,1581.4,10370.37546,1581.880578,FALSE
1253,2020/2/16,9904.17,1581.4,9905.91251,1581.880578,FALSE
1254,2020/2/17,9937.67,1580.8,9939.564335,1581.228726,TRUE
1255,2020/2/18,9703.93,1589.85,9705.67251,1590.54481,TRUE
1256,2020/2/19,10180.65,1604.2,10182.49258,1604.891292,TRUE
1257,2020/2/20,9604.72,1619,9606.46251,1619.691416,TRUE
1258,2020/2/21,9606.86,1643.3,9608.566944,1643.997127,TRUE
1259,2020/2/22,9696.58,1643.3,9698.432839,1643.780578,FALSE
1260,2020/2/23,9669.63,1643.3,9671.373057,1643.780578,FALSE
1261,2020/2/24,9989.39,1671.65,9991.232586,1672.349927,TRUE
1262,2020/2/25,9663.75,1650.3,9665.49251,1650.901139,TRUE
1263,2020/2/26,9309.15,1634.9,9310.89251,1635.493338,TRUE
1264,2020/2/27,8785.52,1652,8787.26251,1652.692437,TRUE
1265,2020/2/28,8804.72,1609.85,8806.600233,1610.454808,TRUE
1266,2020/2/29,8712.35,1609.85,8714.09251,1610.330578,FALSE
1267,2020/3/1,8534.17,1609.85,8535.91251,1610.330578,FALSE
1268,2020/3/2,8912.82,1599.65,8914.662583,1600.219305,TRUE
1269,2020/3/3,8912.82,1615.5,8914.559015,1616.191816,TRUE
1270,2020/3/4,8754.34,1641.85,8756.08251,1642.548546,TRUE
1271,2020/3/5,8758.9,1659.6,8760.616571,1660.292803,TRUE
1272,2020/3/6,9067.39,1683.65,9069.232587,1684.346955,TRUE
1273,2020/3/7,9155.89,1683.65,9157.743276,1684.130578,FALSE
1274,2020/3/8,8898.63,1683.65,8900.37251,1684.130578,FALSE
1275,2020/3/9,8039.38,1672.5,8041.12251,1673.076291,TRUE
1276,2020/3/10,7931.94,1655.7,7933.68251,1656.296128,TRUE
1277,2020/3/11,7885.46,1653.75,7887.202522,1654.144827,TRUE
1278,2020/3/12,7936.65,1570.7,7938.527796,1571.304919,TRUE
1279,2020/3/13,4830.21,1562.8,4831.95251,1563.343191,TRUE
1280,2020/3/14,5609.03,1562.8,5610.872583,1563.280578,FALSE
1281,2020/3/15,5166.26,1562.8,5168.00251,1563.280578,FALSE
1282,2020/3/16,5348.44,1487.7,5350.282973,1488.304919,TRUE
1283,2020/3/17,5026.35,1536.2,5028.09251,1536.91313,TRUE
1284,2020/3/18,5357.61,1498.2,5359.452585,1498.804697,TRUE
1285,2020/3/19,5410.23,1474.25,5412.106409,1474.852529,TRUE
1286,2020/3/20,6195.2,1494.4,6197.042583,1495.094304,TRUE
1287,2020/3/21,6226.44,1494.4,6228.335403,1494.880578,FALSE
1288,2020/3/22,6189.85,1494.4,6191.592592,1494.880578,FALSE
1289,2020/3/23,5822.62,1525.4,5824.36251,1526.101743,TRUE
1290,2020/3/24,6502.16,1605.75,6504.002583,1606.480299,TRUE
1291,2020/3/25,6768.49,1605.45,6770.332602,1605.902017,TRUE
1292,2020/3/26,6698.46,1634.8,6700.20251,1635.500614,TRUE
1293,2020/3/27,6763.75,1617.3,6765.615649,1617.897234,TRUE
1294,2020/3/28,6369.09,1617.3,6370.83251,1617.780578,FALSE
1295,2020/3/29,6260.95,1617.3,6262.69251,1617.780578,FALSE
1296,2020/3/30,5885.41,1618.3,5887.15251,1618.888346,TRUE
1297,2020/3/31,6405.29,1608.95,6407.132583,1609.511414,TRUE
1298,2020/4/1,6428.28,1576.55,6430.170919,1577.154352,TRUE
1299,2020/4/2,6652.87,1616.8,6654.712669,1617.507908,TRUE
1300,2020/4/3,6809.11,1613.1,6810.953569,1613.539829,TRUE
1301,2020/4/4,6741.67,1613.1,6743.41251,1613.580578,FALSE
1302,2020/4/5,6871.69,1613.1,6873.535088,1613.580578,FALSE
1303,2020/4/6,6777.44,1648.3,6779.18251,1649.004579,TRUE
1304,2020/4/7,7343.2,1649.25,7345.042583,1649.833331,TRUE
1305,2020/4/8,7205.55,1647.8,7207.29251,1648.195464,TRUE
1306,2020/4/9,7365.03,1680.65,7366.873461,1681.352999,TRUE
1307,2020/4/10,7293.69,1680.65,7295.43251,1681.130578,FALSE
1308,2020/4/11,6873.24,1680.65,6874.98251,1681.130578,FALSE
1309,2020/4/12,6891.6,1680.65,6893.476633,1681.130578,FALSE
1310,2020/4/13,6915.37,1680.65,6917.262219,1681.130578,FALSE
1311,2020/4/14,6857.66,1741.9,6859.402511,1742.620606,TRUE
1312,2020/4/15,6871.95,1718.65,6873.800321,1719.252218,TRUE
1313,2020/4/16,6623.8,1729.5,6625.54251,1730.192123,TRUE
1314,2020/4/17,7112.27,1692.55,7114.112583,1693.154654,TRUE
1315,2020/4/18,7034.89,1692.55,7036.63251,1693.030578,FALSE
1316,2020/4/19,7259.36,1692.55,7261.202669,1693.030578,FALSE
1317,2020/4/20,7130.04,1686.2,7131.78251,1686.714742,TRUE
1318,2020/4/21,6840.24,1682.05,6841.98251,1682.504431,TRUE
1319,2020/4/22,6852.52,1710.55,6854.350541,1711.25003,TRUE
1320,2020/4/23,7130.99,1736.25,7132.832595,1736.948096,TRUE
1321,2020/4/24,7477.6,1715.9,7479.442584,1716.500392,TRUE
1322,2020/4/25,7507.08,1715.9,7508.975761,1716.380578,FALSE
1323,2020/4/26,7549.52,1715.9,7551.406639,1716.380578,FALSE
1324,2020/4/27,7699.27,1714.95,7701.113825,1715.35928,TRUE
1325,2020/4/28,7790.66,1691.55,7792.512269,1692.152288,TRUE
1326,2020/4/29,7765.33,1703.35,7767.073263,1704.041468,TRUE
1327,2020/4/30,8777.63,1702.75,8779.472583,1703.178726,TRUE
1328,2020/5/1,8628.77,1686.25,8630.51251,1686.8456,TRUE
1329,2020/5/2,8824.66,1686.25,8826.502822,1686.730578,FALSE
1330,2020/5/3,8973.82,1686.25,8975.663852,1686.730578,FALSE
1331,2020/5/4,8903.95,1709.1,8905.69251,1709.796128,TRUE
1332,2020/5/5,8885.93,1699.55,8887.675689,1700.113431,TRUE
1333,2020/5/6,9030.96,1691.5,9032.804053,1692.045407,TRUE
1334,2020/5/7,9170.79,1704.05,9172.634351,1704.741219,TRUE
1335,2020/5/8,10002.48,1704.05,10004.32258,1704.530578,FALSE
1336,2020/5/9,9821.8,1704.05,9823.54251,1704.530578,FALSE
1337,2020/5/10,9527.39,1704.05,9529.13251,1704.530578,FALSE
1338,2020/5/11,8754.46,1702.75,8756.20251,1703.148028,TRUE
1339,2020/5/12,8617.25,1702.4,8618.99251,1702.847735,TRUE
1340,2020/5/13,8814.53,1708.4,8816.37281,1709.104744,TRUE
1341,2020/5/14,9305.93,1731.6,9307.772583,1732.296368,TRUE
1342,2020/5/15,9790.31,1735.35,9792.152583,1736.056492,TRUE
1343,2020/5/16,9303.59,1735.35,9305.33251,1735.830578,FALSE
1344,2020/5/17,9385.7,1735.35,9387.555866,1735.830578,FALSE
1345,2020/5/18,9669.4,1734.7,9671.242593,1735.125428,TRUE
1346,2020/5/19,9719.37,1737.95,9721.249001,1738.651621,TRUE
1347,2020/5/20,9785.74,1748.3,9787.604871,1748.992657,TRUE
1348,2020/5/21,9510.67,1724.9,9512.41251,1725.502288,TRUE
1349,2020/5/22,9057.57,1733.55,9059.31251,1734.245729,TRUE
1350,2020/5/23,9167.26,1733.55,9169.107713,1734.030578,FALSE
1351,2020/5/24,9178.32,1733.55,9180.13595,1734.030578,FALSE
1352,2020/5/25,8730.73,1733.55,8732.47251,1734.030578,FALSE
1353,2020/5/26,8899.66,1720.25,8901.50321,1720.837062,TRUE
1354,2020/5/27,8842.85,1694.6,8844.592512,1695.203139,TRUE
1355,2020/5/28,9197.54,1717.35,9199.382584,1718.046059,TRUE
1356,2020/5/29,9569.21,1728.7,9571.052583,1729.391725,TRUE
1357,2020/5/30,9425.98,1728.7,9427.72251,1729.180578,FALSE
1358,2020/5/31,9698.1,1728.7,9699.942598,1729.180578,FALSE
1359,2020/6/1,9450.84,1730.6,9452.58251,1731.258723,TRUE
1360,2020/6/2,10204.23,1742.15,10206.07258,1742.8416,TRUE
1361,2020/6/3,9525.57,1705.35,9527.31251,1705.954647,TRUE
1362,2020/6/4,9658.04,1700.05,9659.884879,1700.538872,TRUE
1363,2020/6/5,9794.56,1683.45,9796.404572,1684.04578,TRUE
1364,2020/6/6,9623.75,1683.45,9625.49251,1683.930578,FALSE
1365,2020/6/7,9670.43,1683.45,9672.312322,1683.930578,FALSE
1366,2020/6/8,9753.85,1690.35,9755.705291,1691.051263,TRUE
1367,2020/6/9,9782.59,1713.5,9784.485755,1714.196334,TRUE
1368,2020/6/10,9775.15,1722.05,9776.91677,1722.745979,TRUE
1369,2020/6/11,9892.13,1738.25,9893.976554,1738.941977,TRUE
1370,2020/6/12,9286.42,1733.5,9288.16251,1733.973099,TRUE
1371,2020/6/13,9459.97,1733.5,9461.813114,1733.980578,FALSE
1372,2020/6/14,9473.5,1733.5,9475.34344,1733.980578,FALSE
1373,2020/6/15,9330.07,1710.45,9331.81251,1711.052122,TRUE
1374,2020/6/16,9426.7,1719.85,9428.550669,1720.54411,TRUE
1375,2020/6/17,9526,1724.35,9527.849954,1725.058563,TRUE
1376,2020/6/18,9454.81,1719.5,9456.55251,1719.976073,TRUE
1377,2020/6/19,9380.03,1734.75,9381.77251,1735.441571,TRUE
1378,2020/6/20,9300.15,1734.75,9301.89251,1735.230578,FALSE
1379,2020/6/21,9357.43,1734.75,9359.30211,1735.230578,FALSE
1380,2020/6/22,9284.78,1761.85,9286.52251,1762.549064,TRUE
1381,2020/6/23,9691.9,1768.9,9693.742583,1769.600703,TRUE
1382,2020/6/24,9621.49,1766.05,9623.23251,1766.463245,TRUE
1383,2020/6/25,9276.58,1756.55,9278.32251,1757.112937,TRUE
1384,2020/6/26,9240.85,1747.6,9242.592607,1748.15705,TRUE
1385,2020/6/27,9154.45,1747.6,9156.19251,1748.080578,FALSE
1386,2020/6/28,9004.23,1747.6,9005.97251,1748.080578,FALSE
1387,2020/6/29,9127.47,1771.6,9129.315767,1772.29692,TRUE
1388,2020/6/30,9185.35,1768.1,9187.221584,1768.533323,TRUE
1389,2020/7/1,9133.97,1771.05,9135.712514,1771.746607,TRUE
1390,2020/7/2,9236.38,1777.45,9238.229199,1778.153191,TRUE
1391,2020/7/3,9087.98,1772.9,9089.72251,1773.367023,TRUE
1392,2020/7/4,9072.42,1772.9,9074.167665,1773.380578,FALSE
1393,2020/7/5,9131.31,1772.9,9133.180714,1773.380578,FALSE
1394,2020/7/6,9089.09,1787.9,9090.832537,1788.591482,TRUE
1395,2020/7/7,9348.91,1789.55,9350.752607,1790.193168,TRUE
1396,2020/7/8,9256.23,1811.1,9257.97251,1811.79524,TRUE
1397,2020/7/9,9440.07,1812.1,9441.912951,1812.688346,TRUE
1398,2020/7/10,9238.04,1803.1,9239.78251,1803.657621,TRUE
1399,2020/7/11,9287.4,1803.1,9289.27961,1803.580578,FALSE
1400,2020/7/12,9235.96,1803.1,9237.702514,1803.580578,FALSE
1401,2020/7/13,9295.9,1807.5,9297.769829,1808.208535,TRUE
1402,2020/7/14,9238.13,1801.9,9239.872511,1802.396843,TRUE
1403,2020/7/15,9254.52,1804.6,9256.38592,1805.290838,TRUE
1404,2020/7/16,9193.51,1807.7,9195.252511,1808.399347,TRUE
1405,2020/7/17,9131,1807.35,9132.742511,1807.797735,TRUE
1406,2020/7/18,9154.19,1807.35,9156.081277,1807.830578,FALSE
1407,2020/7/19,9174.71,1807.35,9176.594897,1807.830578,FALSE
1408,2020/7/20,9214.66,1815.65,9216.549092,1816.346641,TRUE
1409,2020/7/21,9163.87,1842.55,9165.612515,1843.248926,TRUE
1410,2020/7/22,9392.66,1852.4,9394.502657,1853.093344,TRUE
1411,2020/7/23,9537.4,1878.3,9539.244068,1878.998235,TRUE
1412,2020/7/24,9613.11,1902.1,9614.969033,1902.796782,TRUE
1413,2020/7/25,9551.28,1902.1,9553.022511,1902.580578,FALSE
1414,2020/7/26,9707.5,1902.1,9709.343569,1902.580578,FALSE
1415,2020/7/27,9938.83,1936.65,9940.67265,1937.354144,TRUE
1416,2020/7/28,11042.4,1940.9,11044.24258,1941.608374,TRUE
1417,2020/7/29,10934.94,1950.9,10936.68251,1951.593121,TRUE
1418,2020/7/30,11102.67,1957.65,11104.51324,1958.351833,TRUE
1419,2020/7/31,11114.93,1964.9,11116.76032,1965.599977,TRUE
1420,2020/8/1,11343.88,1964.9,11345.72266,1965.380578,FALSE
1421,2020/8/2,11823.69,1964.9,11825.53258,1965.380578,FALSE
1422,2020/8/3,11077.77,1958.55,11079.51251,1959.064742,TRUE
1423,2020/8/4,11242.57,1977.9,11244.41331,1978.593785,TRUE
1424,2020/8/5,11194.25,2048.15,11195.99252,2048.875407,TRUE
1425,2020/8/6,11750.28,2067.15,11752.12258,2067.843563,TRUE
1426,2020/8/7,11772.94,2031.15,11774.83029,2031.754609,TRUE
1427,2020/8/8,11605.6,2031.15,11607.34251,2031.630578,FALSE
1428,2020/8/9,11767.6,2031.15,11769.44339,2031.630578,FALSE
1429,2020/8/10,11684.06,2044.5,11685.80251,2045.191154,TRUE
1430,2020/8/11,11893.03,1939.65,11894.87273,1940.254919,TRUE
1431,2020/8/12,11392.43,1931.9,11394.17251,1932.440889,TRUE
1432,2020/8/13,11573.11,1944.25,11574.95299,1944.941265,TRUE
1433,2020/8/14,11777.43,1944.75,11779.27276,1945.284934,TRUE
1434,2020/8/15,11774.38,1944.75,11776.15837,1945.230578,FALSE
1435,2020/8/16,11873.98,1944.75,11875.82988,1945.230578,FALSE
1436,2020/8/17,11914.01,1972.85,11915.89901,1973.549754,TRUE
1437,2020/8/18,12293.72,2008.75,12295.56258,2009.455046,TRUE
1438,2020/8/19,11969.53,1981,11971.27251,1981.603676,TRUE
1439,2020/8/20,11734,1927.15,11735.74251,1927.754903,TRUE
1440,2020/8/21,11865.82,1924.35,11867.66493,1924.761837,TRUE
1441,2020/8/22,11522.8,1924.35,11524.54251,1924.830578,FALSE
1442,2020/8/23,11683.44,1924.35,11685.28343,1924.830578,FALSE
1443,2020/8/24,11653.02,1943.95,11654.76279,1944.643946,TRUE
1444,2020/8/25,11763.93,1911.15,11765.7775,1911.754389,TRUE
1445,2020/8/26,11337.4,1932.95,11339.14251,1933.64541,TRUE
1446,2020/8/27,11467.37,1923.85,11469.21509,1924.40874,TRUE
1447,2020/8/28,11302.01,1957.35,11303.75251,1958.053438,TRUE
1448,2020/8/29,11534.75,1957.35,11536.59265,1957.830578,FALSE
1449,2020/8/30,11481.64,1957.35,11483.38251,1957.830578,FALSE
1450,2020/8/31,11707.78,1957.35,11709.62266,1957.830578,FALSE
1451,2020/9/1,11659.57,1972.35,11661.31252,1973.041482,TRUE
1452,2020/9/2,11923.25,1947.05,11925.0926,1947.653028,TRUE
1453,2020/9/3,11397.44,1940.45,11399.18251,1940.970077,TRUE
1454,2020/9/4,10187.51,1926.3,10189.25251,1926.889979,TRUE
1455,2020/9/5,10467.89,1926.3,10469.73259,1926.780578,FALSE
1456,2020/9/6,10159.62,1926.3,10161.36251,1926.780578,FALSE
1457,2020/9/7,10254.93,1928.45,10256.78105,1929.121406,TRUE
1458,2020/9/8,10367.74,1910.95,10369.58718,1911.547234,TRUE
1459,2020/9/9,10121.52,1947.2,10123.26251,1947.905279,TRUE
1460,2020/9/10,10227.83,1966.25,10229.67836,1966.943594,TRUE
1461,2020/9/11,10352.66,1947.4,10354.50559,1947.998958,TRUE
1462,2020/9/12,10395.44,1947.4,10397.3263,1947.880578,FALSE
1463,2020/9/13,10446.44,1947.4,10448.31798,1947.880578,FALSE
1464,2020/9/14,10330.77,1958.7,10332.51251,1959.39176,TRUE
1465,2020/9/15,10674.64,1949.35,10676.48258,1949.911414,TRUE
1466,2020/9/16,10785.62,1961.8,10787.46749,1962.49124,TRUE
1467,2020/9/17,10948.43,1936.25,10950.27336,1936.853108,TRUE
1468,2020/9/18,10943.89,1950.85,10945.66829,1951.541357,TRUE
1469,2020/9/19,10931.79,1950.85,10933.54265,1951.330578,FALSE
1470,2020/9/20,11081.43,1950.85,11083.27383,1951.330578,FALSE
1471,2020/9/21,10919.65,1909.35,10921.39251,1909.954795,TRUE
1472,2020/9/22,10430.46,1906,10432.20251,1906.428495,TRUE
1473,2020/9/23,10532.22,1873.4,10534.06935,1874.004371,TRUE
1474,2020/9/24,10234.48,1861.75,10236.22251,1862.329337,TRUE
1475,2020/9/25,10732.43,1859.7,10734.27258,1860.095888,TRUE
1476,2020/9/26,10692.84,1859.7,10694.58256,1860.180578,FALSE
1477,2020/9/27,10732.4,1859.7,10734.28946,1860.180578,FALSE
1478,2020/9/28,10774.24,1864.3,10776.12724,1865.008535,TRUE
1479,2020/9/29,10692.33,1883.95,10694.07251,1884.643978,TRUE
1480,2020/9/30,10840.8,1886.9,10842.64388,1887.596607,TRUE
1481,2020/10/1,10777.92,1902,10779.66251,1902.691516,TRUE
1482,2020/10/2,10619.24,1903.05,10620.98251,1903.643263,TRUE
1483,2020/10/3,10575.06,1903.05,10576.80253,1903.530578,FALSE
1484,2020/10/4,10551.77,1903.05,10553.51364,1903.530578,FALSE
1485,2020/10/5,10673.46,1909.6,10675.30595,1910.302606,TRUE
1486,2020/10/6,10788.56,1913.4,10790.40683,1914.106792,TRUE
1487,2020/10/7,10603.74,1884.5,10605.48251,1885.103896,TRUE
1488,2020/10/8,10670.8,1887.45,10672.66439,1888.146607,TRUE
1489,2020/10/9,10923.3,1923.25,10925.14261,1923.95498,TRUE
1490,2020/10/10,11063.19,1923.25,11065.03435,1923.730578,FALSE
1491,2020/10/11,11302.67,1923.25,11304.51263,1923.730578,FALSE
1492,2020/10/12,11376.61,1925.5,11378.47002,1926.175746,TRUE
1493,2020/10/13,11540.04,1891.3,11541.88335,1891.9045,TRUE
1494,2020/10/14,11428.24,1910.05,11429.98251,1910.743406,TRUE
1495,2020/10/15,11431.32,1891.9,11433.02501,1892.498125,TRUE
1496,2020/10/16,11503.73,1905.05,11505.59092,1905.741153,TRUE
1497,2020/10/17,11327.57,1905.05,11329.31251,1905.530578,FALSE
1498,2020/10/18,11366.51,1905.05,11368.40004,1905.530578,FALSE
1499,2020/10/19,11508.2,1905.6,11510.04424,1906.140494,TRUE
1500,2020/10/20,11758.16,1898.4,11760.00262,1898.931664,TRUE
1501,2020/10/21,11925.46,1924.15,11927.30325,1924.848131,TRUE
1502,2020/10/22,12831.56,1900.95,12833.40258,1901.552195,TRUE
1503,2020/10/23,12990.25,1903.65,12992.09349,1904.340838,TRUE
1504,2020/10/24,12944.52,1903.65,12946.26252,1904.130578,FALSE
1505,2020/10/25,13128.46,1903.65,13130.30295,1904.130578,FALSE
1506,2020/10/26,13036.77,1898.45,13038.51251,1898.936113,TRUE
1507,2020/10/27,13076.37,1905.7,13078.25943,1906.399977,TRUE
1508,2020/10/28,13651.47,1869.95,13653.31258,1870.554595,TRUE
1509,2020/10/29,13289,1870.3,13290.74251,1870.818229,TRUE
1510,2020/10/30,13458.66,1881.85,13460.50319,1882.5416,TRUE
1511,2020/10/31,13564.72,1881.85,13566.56841,1882.330578,FALSE
1512,2020/11/1,13810.32,1881.85,13812.16262,1882.330578,FALSE
1513,2020/11/2,13758.88,1889.9,13760.62251,1890.597356,TRUE
1514,2020/11/3,13575.17,1908.3,13576.91251,1908.993191,TRUE
1515,2020/11/4,14023.31,1900.15,14025.15258,1900.696838,TRUE
1516,2020/11/5,14155.59,1938.45,14157.43489,1939.156634,TRUE
1517,2020/11/6,15591.39,1940.8,15593.23258,1941.4797,TRUE
1518,2020/11/7,15595.77,1940.8,15597.48444,1941.280578,FALSE
1519,2020/11/8,14839.84,1940.8,14841.58251,1941.280578,FALSE
1520,2020/11/9,15490.6,1867.3,15492.44258,1867.904919,TRUE
1521,2020/11/10,15328.53,1878.7,15330.27251,1879.391692,TRUE
1522,2020/11/11,15317.04,1860.95,15318.79392,1861.547591,TRUE
1523,2020/11/12,15708.65,1874.85,15710.49258,1875.541204,TRUE
1524,2020/11/13,16295.57,1890.9,16297.41258,1891.591906,TRUE
1525,2020/11/14,16339.33,1890.9,16341.2153,1891.380578,FALSE
1526,2020/11/15,16091.07,1890.9,16092.81251,1891.380578,FALSE
1527,2020/11/16,15968.16,1885.6,15969.90251,1886.088872,TRUE
1528,2020/11/17,16725.15,1889.05,16726.99258,1889.754019,TRUE
1529,2020/11/18,17679.72,1876.1,17681.56258,1876.685676,TRUE
1530,2020/11/19,17798.45,1857.35,17800.29632,1857.948846,TRUE
1531,2020/11/20,17820.57,1875.7,17822.45915,1876.39316,TRUE
1532,2020/11/21,18687.45,1875.7,18689.29258,1876.180578,FALSE
